ID,Title,Call_Number
6785,psychology of motor learning proceedings,BF231-299:Sensation. Aesthesiology
6786,psychology of motor learning proceedings,BF231-299:Sensation. Aesthesiology
6787,laboratory experiments in motor learning by albert v carron,BF231-299:Sensation. Aesthesiology
6788,creative movement for the developing child a nursery school handbook for nonmusicians,BF231-299:Sensation. Aesthesiology
6789,closing the gap the scientific writings of david n lee,BF231-299:Sensation. Aesthesiology
6790,movement behavior and motor learning,BF231-299:Sensation. Aesthesiology
6791,movement behavior and motor learning by bryant j cratty,BF231-299:Sensation. Aesthesiology
6792,movement behavior and motor learning by bryant j cratty,BF231-299:Sensation. Aesthesiology
6793,movement behavior and motor learning by bryant j cratty,BF231-299:Sensation. Aesthesiology
6794,psychology and physical activity by bryant j cratty,BF231-299:Sensation. Aesthesiology
6795,psychology and physical activity by bryant j cratty,BF231-299:Sensation. Aesthesiology
6796,social dimensions of physical activity,BF231-299:Sensation. Aesthesiology
6797,social dimensions of physical activity,BF231-299:Sensation. Aesthesiology
6798,experiments in movement behavior and motor learning,BF231-299:Sensation. Aesthesiology
6799,movement perception and thought the use of total body movement as a learning modality,BF231-299:Sensation. Aesthesiology
6800,a primer for movement description using effortshape and supplementary concepts,BF231-299:Sensation. Aesthesiology
6801,differing perspectives in motor learning memory and control,BF231-299:Sensation. Aesthesiology
6802,motor learning principles and practices,BF231-299:Sensation. Aesthesiology
6803,motor learning principles and practices,BF231-299:Sensation. Aesthesiology
6804,sensation et mouvement études expérimentales de psychoméchanique,BF231-299:Sensation. Aesthesiology
6805,a new look at movement a dancers view by alice gates illus by george laisner,BF231-299:Sensation. Aesthesiology
6806,a taxonomy of the psychomotor domain a guide for developing behavioral objectives by anita j harrow,BF231-299:Sensation. Aesthesiology
6807,human motor behavior an introduction,BF231-299:Sensation. Aesthesiology
6808,human skills,BF231-299:Sensation. Aesthesiology
6809,individual differences in movement,BF231-299:Sensation. Aesthesiology
6810,psychomotor learning,BF231-299:Sensation. Aesthesiology
6811,the acquisition of motor skill,BF231-299:Sensation. Aesthesiology
6812,qualitative diagnosis of human movement improving performance in sport and exercise,BF231-299:Sensation. Aesthesiology
6813,skill acquisition rates and patterns issues and training implications,BF231-299:Sensation. Aesthesiology
6814,perceptualmotor behaviour developmental assessment and therapy,BF231-299:Sensation. Aesthesiology
6815,the learning of physical skills by john d lawther,BF231-299:Sensation. Aesthesiology
6816,the learning of physical skills by john d lawther,BF231-299:Sensation. Aesthesiology
6817,the learning and performance of physical skills,BF231-299:Sensation. Aesthesiology
6818,laboratory experiments in motor learning,BF231-299:Sensation. Aesthesiology
6819,motor learning an experiential guide for teachers,BF231-299:Sensation. Aesthesiology
6820,motor learning concepts and applications,BF231-299:Sensation. Aesthesiology
6821,motor learning concepts and applications,BF231-299:Sensation. Aesthesiology
6822,memory and control of action,BF231-299:Sensation. Aesthesiology
6823,movement and meaning,BF231-299:Sensation. Aesthesiology
6824,moving and knowing in sport dance physical education a collection of speeches,BF231-299:Sensation. Aesthesiology
6825,motor behavior programming control and acquisition,BF231-299:Sensation. Aesthesiology
6826,motor control issues and trends,BF231-299:Sensation. Aesthesiology
6827,information processing in motor control and learning,BF231-299:Sensation. Aesthesiology
6828,a simple guide to movement teaching movement in every day life and examples of this experience in developing art of movement teaching in schools,BF231-299:Sensation. Aesthesiology
6829,percept decision action bridging the gaps,BF231-299:Sensation. Aesthesiology
6830,perception control of selfmotion,BF231-299:Sensation. Aesthesiology
6831,perspectives on perception and action,BF231-299:Sensation. Aesthesiology
6832,la direction des mobiles lors de chocs et de poussées par jean piaget avec la collaboration de j bliss et al,BF231-299:Sensation. Aesthesiology
6833,la transmission des mouvements par jean piaget avec la collaboration de j bliss et al 1 éd,BF231-299:Sensation. Aesthesiology
6834,tracking skill and manual control by e c poulton,BF231-299:Sensation. Aesthesiology
6835,the psychology of motor behavior development control learning and performance,BF231-299:Sensation. Aesthesiology
6836,psychology of motor behavior and sport,BF231-299:Sensation. Aesthesiology
6837,psychology of motor behavior and sport,BF231-299:Sensation. Aesthesiology
6838,psychology of motor behavior and sport,BF231-299:Sensation. Aesthesiology
6839,psychology of motor behavior and sport,BF231-299:Sensation. Aesthesiology
6840,psychology of motor behavior and sport,BF231-299:Sensation. Aesthesiology
6841,psychology of motor behavior and sport,BF231-299:Sensation. Aesthesiology
6842,man in motion the psychology of travel by james reason,BF231-299:Sensation. Aesthesiology
6843,the purdue perceptualmotor survey by eugene g roach and newell c kephart,BF231-299:Sensation. Aesthesiology
6844,human motor control,BF231-299:Sensation. Aesthesiology
6845,motor learning and control a neuropsychological approach,BF231-299:Sensation. Aesthesiology
6846,introduction to motor behavior a neuropsychological approach,BF231-299:Sensation. Aesthesiology
6847,motor control and learning a behavioral emphasis,BF231-299:Sensation. Aesthesiology
6848,motor control and learning a behavioral emphasis,BF231-299:Sensation. Aesthesiology
6849,motor control and learning a behavioral emphasis,BF231-299:Sensation. Aesthesiology
6850,motor learning and performance,BF231-299:Sensation. Aesthesiology
6851,motor skills,BF231-299:Sensation. Aesthesiology
6852,motor learning and human performance an application to physical education skills,BF231-299:Sensation. Aesthesiology
6853,the psychomotor domain movement behaviors edited by robert n singer,BF231-299:Sensation. Aesthesiology
6854,motor learning from theory to practice,BF231-299:Sensation. Aesthesiology
6855,motor skills development and learning by loretta m stallings,BF231-299:Sensation. Aesthesiology
6856,the swimmer an integrated computational model of a perceptual motor system,BF231-299:Sensation. Aesthesiology
6857,timing of behavior neural psychological and computational perspectives,BF231-299:Sensation. Aesthesiology
6858,tutorials in motor behavior,BF231-299:Sensation. Aesthesiology
6859,vision and goaldirected movement neurobehavioral perspectives,BF231-299:Sensation. Aesthesiology
6860,vision and motor control,BF231-299:Sensation. Aesthesiology
6861,skilled performance perceptual and motor skills,BF231-299:Sensation. Aesthesiology
6862,skilled performance perceptual and motor skills,BF231-299:Sensation. Aesthesiology
6863,concepts in skill learning by hta whiting,BF231-299:Sensation. Aesthesiology
6864,annotated bibliography on perceptualmotor development,BF231-299:Sensation. Aesthesiology
6865,body movement and nonverbal communication an annotated bibliography 19711980,BF231-299:Sensation. Aesthesiology
6866,understanding body movement an annotated bibliography,BF231-299:Sensation. Aesthesiology
6867,spatial orientation theory research and application,BF231-299:Sensation. Aesthesiology
6868,the orienting reflex by e h van olst,BF231-299:Sensation. Aesthesiology
6869,ernst der bekenner herzog von braunschweig und lüneburg von dr adolf wrede,BF300-308:Psychology
6870,advances in cognition and educational practice,BF309-499:Consciousness. Congition
6871,advances in cognition and educational practice,BF309-499:Consciousness. Congition
6872,advances in cognition and educational practice,BF309-499:Consciousness. Congition
6873,advances in cognitive science,BF309-499:Consciousness. Congition
6874,advances in cognitive science,BF309-499:Consciousness. Congition
6875,cognitive studies,BF309-499:Consciousness. Congition
6876,cognitive studies,BF309-499:Consciousness. Congition
6877,transactions conference on problems of consciousness,BF309-499:Consciousness. Congition
6878,acquisition and performance of cognitive skills,BF309-499:Consciousness. Congition
6879,the bounds of cognition,BF309-499:Consciousness. Congition
6880,affect cognition and stereotyping interactive processes in group perception,BF309-499:Consciousness. Congition
6881,the systematicity arguments,BF309-499:Consciousness. Congition
6882,the five windows of the soul or thoughts on perceiving,BF309-499:Consciousness. Congition
6883,modern issues in perception,BF309-499:Consciousness. Congition
6884,impossible minds my neurons my consciousness,BF309-499:Consciousness. Congition
6885,theories of perception and the concept of structure a review and critical analysis with an introduction to a dynamicstructural theory of behavior,BF309-499:Consciousness. Congition
6886,theories of perception and the concept of structure a review and critical analysis with an introduction to a dynamicstructural theory of behavior,BF309-499:Consciousness. Congition
6887,alternate states of consciousness,BF309-499:Consciousness. Congition
6888,the morning notes of adelbert ames jr including a correspondence with john dewey,BF309-499:Consciousness. Congition
6889,analytic approaches to human cognition,BF309-499:Consciousness. Congition
6890,the adaptive character of thought,BF309-499:Consciousness. Congition
6891,passages a guide for pilgrims of the mind by marianne s andersen and louis m savary consulting editors stanley krippner and milton v kline,BF309-499:Consciousness. Congition
6892,the architecture of cognition,BF309-499:Consciousness. Congition
6893,the atomic components of thought,BF309-499:Consciousness. Congition
6894,cognitive psychology and its implications,BF309-499:Consciousness. Congition
6895,cognitive psychology and its implications,BF309-499:Consciousness. Congition
6896,how can the human mind occur in the physical universe,BF309-499:Consciousness. Congition
6897,readings in the psychology of cognition edited by richard c anderson and david p ausubel,BF309-499:Consciousness. Congition
6898,applied metacognition,BF309-499:Consciousness. Congition
6899,approaches to cognition contrasts and controversies,BF309-499:Consciousness. Congition
6900,intentionality a study of mental acts,BF309-499:Consciousness. Congition
6901,consciousness dreams and self a transdisciplinary approach,BF309-499:Consciousness. Congition
